,census_tract,median_income_07_to_11,median_income_12_to_16,median_rent_07_to_11,median_rent_12_to_16
1998,36081148300,147477.985289725,123129.82484384801,,
1999,36081150701,114978.26124867801,96222.2580828888,,
2000,36081150702,91756.27511928891,79789.7904429214,,
2001,36081152901,83040.03600868731,85025.30085622611,,
2002,36081152902,89443.07349486109,78984.327302413,,
2003,36081155101,67111.0304459103,64608.3396047311,,
2004,36081155102,82786.3859711446,90639.07307349119,,
2005,36081156700,80846.071581395,,1454.6938050525198,1350.93501414387
2006,36081157101,84056.80410789691,82515.1106639075,,
2007,36081157102,72851.7595007226,78804.8823495909,,
2008,36081157901,87831.2033844937,95295.46568450631,,
2009,36081157902,82004.8403426477,105143.527044216,,
2010,36081157903,83597.1989116657,83755.9317297287,,
2011,36081161700,103738.529456882,77533.47407590231,,
2012,36081162100,74928.6546799183,66388.5151026142,,
2013,36081990100,,,,
2014,36085000300,58483.677245900595,71449.6784310747,1195.62389491276,1183.7249444687
2015,36085000600,42305.3575436585,36595.5550661629,688.323819827384,741.230003986862
2016,36085000700,40811.6406559071,46850.42629050941,1068.79887614142,988.9863877128698
2017,36085000800,73200.7992959736,79541.01448559981,,
2018,36085000900,85362.9934037898,48804.9488732368,1297.51749973761,1270.3887000930301
2019,36085001100,39519.5430287666,46224.408102823094,1266.08223867462,1176.58792929964
2020,36085001700,55553.6941199267,31861.6748618837,,1175.56835570406
2021,36085001800,58544.3798189877,68311.4309038786,1597.7784416150598,1500.81233269417
2022,36085002001,71843.6631976683,91549.5522943444,,
2023,36085002002,90289.6575945228,92371.32861238199,,
2024,36085002100,49496.4445054457,53930.3453382188,,1313.2107911074002
2025,36085002700,33874.2037316626,34410.6088508344,1495.88483679022,1408.0311354963599
2026,36085002900,36748.904157146404,27592.7202171891,773.957806861028,826.8741860156059
2027,36085003300,68535.3729644192,89362.56693182471,1363.63994542181,
2028,36085003600,87362.9263921072,66909.5172099558,,
2029,36085003900,67748.4074633252,69052.6609078655,1328.95276080059,1359.09160290851
2030,36085004000,40144.996326468,41772.9497845196,719.7590808903669,843.18736354489
2031,36085004700,74865.78415779231,74797.9581189604,,
2032,36085005000,71632.2881663827,70683.9786607939,,
2033,36085005900,84460.0426291186,85239.411311298,,
2034,36085006400,53610.1278066188,55012.112923129505,,
2035,36085006700,94712.27363372869,100364.785601731,,
2036,36085007000,71350.4547913353,72803.6721660053,,
2037,36085007400,78394.12121848231,78804.8823495909,,
2038,36085015602,92357.8809775632,97041.9952537353,,
2039,36085015603,101927.208034943,92704.7291781368,,
2040,36085016901,58663.6170161232,75034.499193135,,
2041,36085017005,108194.74870619,98388.8519734969,,
2042,36085017007,79780.52462881179,80655.4084255691,,
2043,36085017008,98507.26842619429,84369.715034268,,
2044,36085017009,83586.3591664715,102141.902378828,,
2045,36085017010,100651.370025594,90208.8130161563,,
2046,36085017011,91832.15333564779,85032.43787139519,,
2047,36085017012,82144.673055652,84752.05513261059,,
2048,36085017300,38391.125554057406,35345.5578379815,512.719947682445,489.39532587853404
2049,36085017600,107945.434566725,107790.340098343,,
2050,36085017700,100146.23789954699,106064.202001025,,
2051,36085018100,104658.823823864,118207.323524386,,
2052,36085018701,91891.7719342155,86937.0013479392,,
2053,36085018702,92679.8214098289,83805.8908359121,,
2054,36085018901,84399.3400560315,66701.52419645741,,
2055,36085018902,87057.2455776326,75392.3695251837,,
2056,36085019700,91685.816775527,100088.481157329,,
2057,36085019800,113350.131520519,102040.964592865,,
2058,36085020100,94409.8447428124,81929.87542004441,,
2059,36085020700,41290.757393487795,31647.5644068118,1314.86109204822,1164.35304615268
2060,36085020801,74142.7731533437,82143.9858751163,,
2061,36085020803,94865.1140409659,103156.37810643,,
2062,36085020804,105235.498268192,97284.6537694834,,
2063,36085021300,64505.155701240896,58787.5939475633,,
2064,36085022300,67748.4074633252,59668.5055341446,,
2065,36085022600,84062.2239804939,103043.205437321,,
2066,36085022800,270994.71382782,,,
2067,36085023100,62646.139400447304,72161.34080078981,,
2068,36085023900,63559.9299203126,61419.113397755995,,
2069,36085024401,112482.95190498901,76966.5911567596,,
2070,36085024402,86184.646089505,84898.8737303742,,
2071,36085024700,67994.469679232,60302.6803105956,,
2072,36085024800,88729.8182610872,77105.25316575849,,
2073,36085025100,88037.1585431822,99220.8240274904,,
2074,36085027301,89596.9978766178,69887.6916826458,,
2075,36085027302,100927.783528044,90699.22791563038,,
2076,36085027702,70493.0309464795,59865.2832380916,,
2077,36085027704,100165.749440897,100654.34450287599,,
2078,36085027705,92019.68092750631,81140.7254570653,,
2079,36085027706,69328.8423126297,83252.262373512,,
2080,36085027900,92561.6681872129,93743.6746720331,,
2081,36085029102,84618.3029089529,90912.3187971067,,
2082,36085029103,78683.54241516559,76194.7739449054,,
2083,36085029104,77494.42236736929,89572.5990925142,,
2084,36085030301,71528.2266125191,66750.4637290452,,
2085,36085030302,78552.38149831661,86286.5133939589,,
2086,36085031901,33840.6005215608,23550.1109107133,571.254571730758,435.357925312779
2087,36085031902,41809.9811882867,23744.849467469103,585.3462404831299,755.5040343249859
2088,36085032300,33467.7132868827,65507.6035160329,,
2089,36085990100,,,,
2090,36085007500,63231.4856409304,46906.5028382663,,1358.0720293129302
2091,36085007700,59359.5286575865,45488.2759668141,,1274.46699447535
2092,36085008100,44984.942555648,41566.9959182124,648.216762609096,633.155202855353
2093,36085009601,58941.114493092995,62803.694340554,,
2094,36085009602,63924.1453588355,81753.489188009,,
2095,36085009700,86248.6005861504,73217.6190458109,,
2096,36085010500,59475.5139311637,67159.3127408729,,
2097,36085011201,79011.9866945478,77538.57194388019,,
2098,36085011202,85006.3657869029,77501.8672944393,,
2099,36085011401,51023.7646032989,33429.7790518862,596.185985677262,
2100,36085011402,79566.9816484874,83159.4811763142,,
2101,36085012100,99493.6852388603,111156.972110949,,
2102,36085012200,87514.682824825,93885.39540181881,,
2103,36085012500,61546.989237762304,62236.8114214113,,
2104,36085012804,80497.0317861439,69346.2981033926,,
2105,36085012805,84320.2099161143,72772.06538454241,,
2106,36085012806,63969.6722886508,54420.7602376929,1169.60850644685,1264.2712585195402
2107,36085013201,78261.8763271139,106488.344616787,,
2108,36085013203,91434.3346870231,84056.7059404249,,
2109,36085013204,87988.3796898086,86527.1327625159,,
2110,36085013301,19553.8163556948,14088.467943728301,452.017374595306,449.631955650903
2111,36085013302,67804.7741383347,38553.1363696771,,1334.6218366145802
2112,36085013400,77877.0653727222,75883.8039982534,,
2113,36085013800,106426.786265027,83973.1009055873,,
2114,36085014100,48315.9962538047,63723.3497237674,,
2115,36085014604,97635.75291258609,74397.26569589731,,
2116,36085014605,93564.3446176701,105592.139426272,,
2117,36085014606,100669.797592424,103060.538188446,,
2118,36085014607,90484.7730080172,84166.8198887475,,
2119,36085014608,100009.65711010099,95212.88022326429,,
2120,36085014700,107550.867841659,85960.2498433733,,
2121,36085015100,96721.9623927208,91397.63582860288,,
2122,36085015400,,,,
2123,36085015601,84008.0252545233,102940.228504167,,
2124,36061013900,74983.9373804084,100538.11311298,1895.87143445369,2103.3803276821104
2125,36061014000,182824.22641875,126981.77388795,,2402.1153911871397
2126,36061014200,224066.204958865,239684.41956979898,,
2127,36061014300,,,,
2128,36061014401,139200.755859485,107533.407552256,,2293.02101646005
2129,36061014402,89767.1818761656,125854.12549123801,1912.1310522448898,2201.25939285782
2130,36061014500,170791.025278744,157019.431587341,,3463.4915041862105
2131,36061014601,108890.66034765301,117544.60068725901,2034.62017293858,2298.1188844379503
2132,36061014602,102290.33949894599,93703.9113018055,2071.47530659863,2133.96753554952
2133,36061014700,104749.877683495,173289.787025611,1986.9252940844,3352.35798226795
2134,36061014801,171448.997812028,166044.697055417,,2358.2737265771802
2135,36061014802,113290.51292195199,128174.67499477901,1932.7265681137399,2353.17585859928
2136,36061014900,154414.33823945,155316.74368272198,,3026.0944316822697
2137,36061015001,135787.32009785302,145471.741043799,,
2138,36061015002,186637.64877804602,166174.182902056,,
2139,36061015100,84008.0252545233,53856.936039337,,1116.4330871604
2140,36061015200,89819.2126530975,74854.0346667173,1515.39637813966,1194.94025402009
2141,36061015300,134297.939108179,155301.450078788,,2655.98921648663
2142,36061015400,87859.3867219984,83631.5437510679,1863.3521988713,1947.38556755833
2143,36061015500,118607.40793967301,108131.89725286199,,
2144,36061015601,94044.5453297701,89331.9797239572,,2171.69175858599
2145,36061015602,48666.1200235752,55523.9388681108,1063.3790035443499,981.8493725438079
2146,36061015700,103981.339749231,138306.17781406,1802.6496257841602,2112.5564900423396
2147,36061015801,153769.373400399,145865.296451692,,2451.05492377499
2148,36061015802,90141.1530853632,97751.6184762592,,2437.80046703245
2149,36061015900,125560.02050719,110301.54986425699,,2163.53516982135
2150,36061016001,200083.268716847,238100.002202267,,
2151,36061016002,89698.8914814426,89467.5830121694,1520.81625073672,1697.59003664116
2152,36061016100,130181.00388344801,124463.42710686699,2001.01696283677,2355.2150057904396
2153,36061016200,32288.3490097611,27750.754124503997,674.232151075013,803.423993317259
2154,36061016300,112287.836491494,113800.72644428801,1934.89451715257,2117.6543580202397
2155,36061016400,34456.2980485875,32980.1470962353,715.4231828127139,892.1268961327431
2156,36061016500,132975.490194495,131809.454863023,2137.59775228284,1949.4247147494898
2157,36061016600,40295.6687846664,37955.666242667,1107.82195884029,1076.66971693277
2158,36061016700,117373.844936581,134311.488466577,2158.1932681516896,2191.06365690202
2159,36061016800,30563.745549374704,32569.2589372164,575.5904698084111,644.370512406736
2160,36061016900,115111.590114566,104027.093957056,2073.6432556374602,2090.12587093957
2161,36061017000,44698.7732825229,30804.3770432669,943.057831889487,1083.80673210184
2162,36061017100,140013.736749045,114689.794619634,1861.1842498324697,1870.9175478898103
2163,36061017200,35961.9386560525,40064.144438327,855.255895817018,1077.68929052835
2164,36061017300,111846.65886209301,127556.813395857,1862.2682243518802,1794.44952822129
2165,36061017401,26029.480134669302,20685.1091071327,804.309093404597,871.735424221138
2166,36061017402,34659.0012837178,32325.5808478727,1095.89823912675,1449.83365291516
